latitude,longitude,elevation,x,y,timestamp
35.260486777741,137.16175735422766,309.3,-446.6925846362819,-82042.37789838984,2025-10-11T02:08:22.997Z
35.26040418261907,137.16178402956635,308.6,-444.2658775957178,-82051.54064661611,2025-10-11T02:08:23.997Z
35.26031063266321,137.16177076051653,307.8,-445.47372604769976,-82061.91848184502,2025-10-11T02:08:24.997Z
35.26022791908089,137.16174734207644,307.0,-447.6050018760201,-82071.09414602282,2025-10-11T02:08:25.997Z
35.260140904896296,137.16173300142054,306.6,-448.91032533946805,-82080.74693476311,2025-10-11T02:08:26.997Z
35.260056021463086,137.16171648608173,306.4,-450.4135127016506,-82090.16334000349,2025-10-11T02:08:27.997Z
35.259974473480256,137.16169875207046,306.6,-452.02757095841747,-82099.20972363118,2025-10-11T02:08:29.000Z
35.25990372740866,137.1616461799198,307.1,-456.8114764265966,-82107.05764516641,2025-10-11T02:08:30.000Z
35.25985177643268,137.16156509352084,307.9,-464.1897819091955,-82112.82041132875,2025-10-11T02:08:31.000Z
35.259795525149585,137.16147487858566,308.7,-472.39872358453385,-82119.06017932725,2025-10-11T02:08:32.000Z
35.259727417086665,137.16140912388877,309.5,-478.38211742640226,-82126.61538088518,2025-10-11T02:08:33.000Z
35.259642894076265,137.1613722615147,310.3,-481.73671310364927,-82135.99169877847,2025-10-11T02:08:34.000Z
35.25954760888285,137.1613718476188,310.9,-481.7749373049372,-82146.56208742941,2025-10-11T02:08:35.000Z
35.25945828510669,137.16137922398792,311.5,-481.10429027083154,-82156.47118841708,2025-10-11T02:08:36.000Z
35.25936622482811,137.16137248126668,312.1,-481.718355079573,-82166.68379258191,2025-10-11T02:08:37.000Z
35.25927863013594,137.16134799572984,312.7,-483.9468167714141,-82176.40092376638,2025-10-11T02:08:38.000Z
35.25918589975251,137.16132615183648,313.2,-485.9349500443601,-82186.68779117207,2025-10-11T02:08:39.000Z
35.259094746112545,137.16134139372474,314.0,-484.5486288854082,-82196.79992483935,2025-10-11T02:08:40.000Z
35.259032729650826,137.16140516190893,314.7,-478.7467020301562,-82203.67998282787,2025-10-11T02:08:41.000Z
35.2590018614081,137.1615004128625,315.4,-470.07995283968717,-82207.1047828812,2025-10-11T02:08:42.000Z
35.25902979454245,137.1615973811915,316.1,-461.2565990247019,-82204.00649706011,2025-10-11T02:08:43.000Z
35.25903351735421,137.16168925265637,316.8,-452.89715178891953,-82203.5939328856,2025-10-11T02:08:43.999Z
35.25904770362574,137.16177503643684,317.5,-445.09156924263846,-82202.0205778241,2025-10-11T02:08:44.999Z
35.2590469892214,137.1618641545615,318.2,-436.98267601739803,-82202.100225725,2025-10-11T02:08:45.999Z
35.259036534383775,137.16196853874123,318.9,-427.4847687609312,-82203.26047968272,2025-10-11T02:08:46.999Z
35.2590368148316,137.16207338132398,319.7,-417.94509365216146,-82203.22981494333,2025-10-11T02:08:47.999Z
35.25904340877262,137.16217382786135,320.4,-408.8053850431741,-82202.49873951443,2025-10-11T02:08:48.999Z
35.25907031994013,137.16226678077243,321.1,-400.34742630717875,-82199.51374872401,2025-10-11T02:08:49.999Z
35.25913566333848,137.16232395405123,321.9,-395.144888994612,-82192.26515810052,2025-10-11T02:08:50.999Z
35.259195374424934,137.16239336137025,322.6,-388.82920837163977,-82185.64142860779,2025-10-11T02:08:51.999Z
35.25924344425399,137.16248534176944,323.2,-380.45966223476455,-82180.30919537962,2025-10-11T02:08:52.999Z
35.259287220354345,137.16257118390587,323.7,-372.64866717312714,-82175.45325283645,2025-10-11T02:08:53.999Z
35.25931605226193,137.16266769173333,324.3,-363.86727479915817,-82172.25516527056,2025-10-11T02:08:54.999Z
35.259324132829725,137.16277847317815,324.8,-353.78722089975736,-82171.3591541651,2025-10-11T02:08:55.999Z
35.25932380085885,137.16289784683454,325.5,-342.9253980902759,-82171.39640008137,2025-10-11T02:08:56.999Z
35.25932224322669,137.1630137436907,326.3,-332.37993469472576,-82171.56958909564,2025-10-11T02:08:57.999Z
35.259319749762426,137.1631362809171,327.1,-321.23026642965584,-82171.84660312739,2025-10-11T02:08:58.999Z
35.25931717104329,137.16325892842252,327.7,-310.07056350188594,-82172.13306142029,2025-10-11T02:08:59.999Z
35.259314006897085,137.16339202348342,328.3,-297.9602374967198,-82172.4844812436,2025-10-11T02:09:00.999Z
35.25930520332319,137.16352955118506,328.4,-285.44660371284505,-82173.4615031881,2025-10-11T02:09:01.999Z
35.25929361400378,137.16365467832773,328.5,-274.0613054270154,-82174.74750817024,2025-10-11T02:09:02.999Z
35.25926964834817,137.16377909128877,328.3,-262.74102735200756,-82177.40645630003,2025-10-11T02:09:03.999Z
35.259231741614045,137.1638977538684,328.2,-251.94401420162367,-82181.61191852723,2025-10-11T02:09:04.999Z
35.25918120478201,137.16400994986358,328.3,-241.73542478466274,-82187.21846232342,2025-10-11T02:09:05.999Z
35.259118210584155,137.16411216990377,328.8,-232.43457383401415,-82194.20691953434,2025-10-11T02:09:06.999Z
35.25905744018749,137.16420747242896,329.5,-223.76313002582245,-82200.94865584311,2025-10-11T02:09:07.999Z
35.25899545920229,137.16431022120085,330.4,-214.4141387997785,-82207.82469557738,2025-10-11T02:09:08.999Z
35.258943355825174,137.16442922143244,331.3,-203.58637914878395,-82213.60499417705,2025-10-11T02:09:09.999Z
35.258914586862794,137.1645553103726,332.1,-192.11354464843328,-82216.79670818691,2025-10-11T02:09:10.999Z
35.25891303627472,137.16467605270907,332.9,-181.12713225150813,-82216.96894850633,2025-10-11T02:09:11.999Z
35.25897509112535,137.16475780119094,333.5,-173.6886575128238,-82210.08508758941,2025-10-11T02:09:12.999Z
35.25904489830874,137.16481696329964,334.1,-168.30532230675362,-82202.34118333564,2025-10-11T02:09:13.999Z
35.25912394094108,137.16484217086222,334.8,-166.01151392141838,-82193.57269207477,2025-10-11T02:09:14.999Z
35.25920684591472,137.1648603810211,335.5,-164.35439779392775,-82184.37572267855,2025-10-11T02:09:15.999Z
35.25929668941234,137.16488094808403,336.1,-162.48281610255407,-82174.40903685692,2025-10-11T02:09:16.999Z
35.25938740123645,137.16490207953223,337.0,-160.55988338190787,-82164.34602427503,2025-10-11T02:09:17.999Z
35.2594693334168,137.1649228784313,337.9,-158.6672306858834,-82155.25697370221,2025-10-11T02:09:18.999Z
35.25955546357088,137.16501181347945,338.8,-150.57487444748307,-82145.70232907927,2025-10-11T02:09:19.999Z
35.259635551981226,137.16508435660768,339.7,-143.97404308500145,-82136.81788967739,2025-10-11T02:09:20.999Z
35.25961738037851,137.16524750148966,340.7,-129.1295551021699,-82138.83396710877,2025-10-11T02:09:21.999Z
35.25965810733874,137.1653598482456,341.5,-118.90708680371971,-82134.31609302283,2025-10-11T02:09:22.999Z
35.259696453761165,137.16547532293345,342.3,-108.40002228965874,-82130.06229391553,2025-10-11T02:09:23.999Z
35.25973377610908,137.1655891436725,342.8,-98.04346116174887,-82125.92208585524,2025-10-11T02:09:24.999Z
35.259772949043985,137.16569985399263,343.1,-87.96992339038104,-82121.5765696713,2025-10-11T02:09:25.999Z
35.25980872639334,137.16580282313046,343.4,-78.6007655329793,-82117.60772283908,2025-10-11T02:09:26.999Z
35.25984684273687,137.16591130074917,343.7,-68.73039976175889,-82113.37939553692,2025-10-11T02:09:27.999Z
35.259889666391544,137.16601237138056,343.9,-59.53399786973808,-82108.62885098775,2025-10-11T02:09:28.998Z
35.25995972189383,137.16608841868228,344.5,-52.614446991717294,-82100.85733952877,2025-10-11T02:09:29.998Z
35.26003247519336,137.1661269292709,345.2,-49.110347096203434,-82092.7865266373,2025-10-11T02:09:30.998Z
35.26010364340017,137.1661278405635,345.9,-49.027386325782786,-82084.89153543636,2025-10-11T02:09:31.998Z
35.260175381371674,137.1661217382057,346.7,-49.58259162856581,-82076.93333424203,2025-10-11T02:09:32.998Z
35.260262668569375,137.16610165495328,347.5,-51.409895091507224,-82067.25018396605,2025-10-11T02:09:33.998Z
35.260348339037016,137.1660734534284,348.4,-53.97586904293066,-82057.7463795388,2025-10-11T02:09:34.998Z
35.26044107436655,137.16604284180477,349.3,-56.761124871318856,-82047.45883767014,2025-10-11T02:09:35.998Z
35.26053786160378,137.1660321415126,350.2,-57.73466381616086,-82036.72181117049,2025-10-11T02:09:36.998Z
35.26063930742405,137.16603335104898,351.1,-57.6245377743948,-82025.46799490995,2025-10-11T02:09:37.998Z
35.26073914520242,137.16606965403406,352.1,-54.321311281375614,-82014.39258517449,2025-10-11T02:09:38.998Z
35.2608353730313,137.16611954242634,353.0,-49.78198016969179,-82003.71764803583,2025-10-11T02:09:39.998Z
35.2609133973041,137.16621338962312,354.0,-41.24293077232072,-81995.06212572698,2025-10-11T02:09:40.998Z
35.26100257039918,137.16626878029243,355.0,-36.20298545265181,-81985.1697954533,2025-10-11T02:09:41.998Z
35.2610576566977,137.16639768144472,356.0,-24.474478447132505,-81979.05887666774,2025-10-11T02:09:42.998Z
35.26112216662826,137.16650666046144,357.0,-14.558663457361654,-81971.902536118,2025-10-11T02:09:43.998Z
35.261189459434405,137.16661468260597,358.0,-4.729927950282043,-81964.43746828701,2025-10-11T02:09:44.998Z
35.26126444597652,137.16671570521234,359.0,4.46191713384712,-81956.11889101306,2025-10-11T02:09:45.998Z
35.26136499808436,137.16678258079185,359.9,10.546776567084299,-81944.96421097928,2025-10-11T02:09:46.998Z
35.26146073948857,137.1668477532748,360.8,16.47666104555654,-81934.34319886623,2025-10-11T02:09:47.998Z
35.26156191495303,137.1668964094643,361.7,20.903751745910917,-81923.11936274686,2025-10-11T02:09:48.998Z
35.2616595386811,137.1669337109194,362.6,24.297693456516836,-81912.28953642449,2025-10-11T02:09:49.998Z
35.261758132169625,137.16697118797825,363.4,27.7076044254976,-81901.35212892373,2025-10-11T02:09:50.998Z
35.2618506087526,137.16699808107526,364.1,30.15450332521273,-81891.09329775411,2025-10-11T02:09:51.998Z
35.26194353874805,137.16701099826287,364.9,31.32976762464875,-81880.78417127728,2025-10-11T02:09:52.998Z
35.262017639194845,137.16698218923565,365.6,28.708488784277996,-81872.5638998946,2025-10-11T02:09:53.998Z
35.26209827751692,137.1669439136458,366.4,25.225878233458683,-81863.6183555616,2025-10-11T02:09:54.998Z
35.2621402926969,137.16686027448367,367.1,17.61579047023355,-81858.95744954857,2025-10-11T02:09:55.998Z
35.26216508041626,137.1667692880646,367.9,9.337208167533902,-81856.20765389659,2025-10-11T02:09:56.998Z
35.2621801533793,137.16666707831374,368.7,0.03745447612116168,-81854.53555029022,2025-10-11T02:09:57.998Z
35.2621391574584,137.16656288677598,371.2,-9.442618960728083,-81859.08339866898,2025-10-11T02:09:58.998Z
35.26208163095038,137.1664811563399,373.7,-16.879036515000273,-81865.46505001502,2025-10-11T02:09:59.998Z
35.26201413768511,137.16642054525275,376.2,-22.39387880928648,-81872.95235524458,2025-10-11T02:10:00.998Z
35.26194149650657,137.1663892678288,378.8,-25.23974407971631,-81881.0107449507,2025-10-11T02:10:01.998Z
35.263020864181534,137.16653621755307,381.4,-11.869042468742284,-81761.2718810178,2025-10-11T02:10:35.000Z
35.26309367481266,137.16646804776366,382.2,-18.07152244494626,-81753.1946739769,2025-10-11T02:10:36.000Z
35.26316356590372,137.1664123824921,382.9,-23.13625818509689,-81745.44134271803,2025-10-11T02:10:37.000Z
35.2632015428165,137.16630185227393,383.7,-33.192926982204526,-81741.2283688389,2025-10-11T02:10:38.000Z
35.26325404115614,137.16622418237202,384.5,-40.25975866116467,-81735.40447310939,2025-10-11T02:10:39.000Z
35.2633036429439,137.16613085401335,385.4,-48.75127823225821,-81729.90189120444,2025-10-11T02:10:40.000Z
35.26335348202896,137.1660432486559,386.2,-56.72207645076405,-81724.37298014213,2025-10-11T02:10:41.000Z
35.26340413803692,137.16595420748055,387.0,-64.82350296679765,-81718.75343628088,2025-10-11T02:10:42.000Z
35.26349748933636,137.1658950492619,387.8,-70.2059665093739,-81708.39753383912,2025-10-11T02:10:43.000Z
35.2635844900602,137.1658971713861,388.6,-70.01280922300079,-81698.74616973365,2025-10-11T02:10:44.000Z
35.26365778400027,137.16595924075776,389.4,-64.36534681016893,-81690.61539869626,2025-10-11T02:10:45.000Z
35.26373846284142,137.16601390166832,390.1,-59.39194950330108,-81681.66538065978,2025-10-11T02:10:46.000Z
35.26381112415678,137.1660794700439,390.8,-53.426150490730905,-81673.60478445243,2025-10-11T02:10:47.000Z
35.26386944621727,137.16615514349763,391.6,-46.54095948380646,-81667.13490448336,2025-10-11T02:10:48.000Z
35.26391666104252,137.16622394523833,392.3,-40.281006522773765,-81661.89719003029,2025-10-11T02:10:49.000Z
35.2639140300084,137.16630747139232,393.0,-32.6813809608608,-81662.18909271843,2025-10-11T02:10:50.000Z
35.263862037058566,137.16640565313975,393.8,-23.74833014273972,-81667.95692317876,2025-10-11T02:10:50.999Z
35.263790933672446,137.16646328181596,394.5,-18.504998030215802,-81675.84474117158,2025-10-11T02:10:51.999Z
35.26375686415929,137.16656254948538,395.3,-9.473119740341312,-81679.62423337648,2025-10-11T02:10:52.999Z
35.26373347085561,137.16665864606446,396.0,-0.7297561167290044,-81682.21935849663,2025-10-11T02:10:53.999Z
35.26374738992048,137.1667522971754,396.6,7.791107494693109,-81680.67525320264,2025-10-11T02:10:54.999Z
35.26374574807505,137.1668594539302,397.3,17.540784812350907,-81680.85737652871,2025-10-11T02:10:55.999Z
35.26375498798798,137.16695918334628,397.9,26.614681168588135,-81679.83233090572,2025-10-11T02:10:56.999Z
35.26378069889793,137.1670148672451,398.6,31.681080422564794,-81676.98009228926,2025-10-11T02:10:57.999Z
35.26383222411948,137.16706386821568,399.3,36.13941800697803,-81671.26416019554,2025-10-11T02:10:58.999Z
35.26390587148205,137.16707049518763,400.1,36.74234039046173,-81663.094137684,2025-10-11T02:10:59.999Z
35.26399064489741,137.16704922522894,401.0,34.80705681784062,-81653.6898640525,2025-10-11T02:11:00.999Z
35.26408962667943,137.16705650725237,401.8,35.46956793889175,-81642.70938449376,2025-10-11T02:11:01.999Z
35.26418302023613,137.16710383818696,402.6,39.775917945588525,-81632.34881539697,2025-10-11T02:11:02.999Z
35.26425891985546,137.16716387400226,403.4,45.23821617824115,-81623.92891654221,2025-10-11T02:11:03.999Z
35.26432698221564,137.16723030821217,404.3,51.28266406696735,-81616.37843206848,2025-10-11T02:11:04.999Z
35.264345610821444,137.16734499153915,405.1,61.71705915642389,-81614.31181490044,2025-10-11T02:11:05.999Z
35.26435046795292,137.16745148687363,406.0,71.40648119586187,-81613.77292085254,2025-10-11T02:11:06.999Z
35.26432857073927,137.16757294689307,406.8,82.45748361875003,-81616.20197938761,2025-10-11T02:11:07.999Z
35.26430440510044,137.16769326912416,407.7,93.40497342093899,-81618.8826716817,2025-10-11T02:11:08.999Z
35.26429184340232,137.16779641689664,408.6,102.78984403423675,-81620.2760932585,2025-10-11T02:11:09.999Z
35.26430656959289,137.1679164887791,409.6,113.71451260643241,-81618.64232222964,2025-10-11T02:11:10.999Z
35.26432063954395,137.1680453566263,410.5,125.4394750588659,-81617.08132638587,2025-10-11T02:11:11.999Z
35.264375674428095,137.16816357225773,411.4,136.19517809777423,-81610.97591262581,2025-10-11T02:11:12.999Z
35.26442637054887,137.16827112444602,412.2,145.98066719322517,-81605.35181954481,2025-10-11T02:11:13.999Z
35.26446342421532,137.1683838151111,413.1,156.2336913464869,-81601.24112427514,2025-10-11T02:11:14.999Z
35.26451351490766,137.16848054674813,413.9,165.0346580709275,-81595.6841902419,2025-10-11T02:11:15.999Z
35.26456145125537,137.168581434028,414.8,174.21371671071913,-81590.36623107974,2025-10-11T02:11:16.999Z
35.26459293542287,137.16869227138002,415.6,184.29810133910348,-81586.87335575443,2025-10-11T02:11:17.999Z
35.264582346153105,137.16880904315505,416.4,194.92251767349984,-81588.04784622327,2025-10-11T02:11:18.999Z
35.26453121453975,137.16891001624563,417.3,204.1096068025542,-81593.71989462132,2025-10-11T02:11:19.999Z
35.264473932967405,137.1689863375955,418.0,211.05380046462113,-81600.07422791402,2025-10-11T02:11:20.999Z
35.264393760004786,137.16904650466677,418.8,216.5282768863806,-81608.9680322129,2025-10-11T02:11:21.999Z
35.26430134000026,137.16907530285442,419.6,219.14871329900424,-81619.22052016003,2025-10-11T02:11:22.999Z
35.26420752327126,137.16909862088,420.4,221.27054873295057,-81629.62796410866,2025-10-11T02:11:23.999Z
35.264147589006285,137.16915709453102,421.1,226.59092136071263,-81636.27659943039,2025-10-11T02:11:24.999Z
35.26411158387732,137.16924598110134,421.9,234.67834629610678,-81640.27059752372,2025-10-11T02:11:25.999Z
35.26408864281694,137.1693498420817,422.7,244.1281831494886,-81642.8152980029,2025-10-11T02:11:26.999Z
35.264072964004534,137.16945577368696,423.6,253.76639814050927,-81644.55435072062,2025-10-11T02:11:27.999Z
35.26405355003336,137.16956365183228,424.5,263.5817345672051,-81646.70774528995,2025-10-11T02:11:28.999Z
35.2640386832753,137.16967960737833,425.4,274.13198155870805,-81648.35666489182,2025-10-11T02:11:29.999Z
35.26402562086849,137.16979694297672,426.3,284.8077899800105,-81649.80540371934,2025-10-11T02:11:30.999Z
35.26401114386286,137.16992142857114,427.3,296.13414855462355,-81651.4110361682,2025-10-11T02:11:31.999Z
35.26400457684555,137.17004932409822,428.2,307.7707336455901,-81652.13915464435,2025-10-11T02:11:32.998Z
35.26401637443552,137.17018455005189,429.2,320.07420654963175,-81650.82996923794,2025-10-11T02:11:33.998Z
35.26404775909429,137.17031757942456,430.1,332.1777403186436,-81647.34789620187,2025-10-11T02:11:34.998Z
35.26409273398165,137.1704365872127,430.9,343.00545624049914,-81642.35823265392,2025-10-11T02:11:35.998Z
35.26414031826365,137.1705449356469,431.8,352.86331026350945,-81637.07912260336,2025-10-11T02:11:36.998Z
35.26418113153257,137.17065276515964,432.6,362.6739690262473,-81632.5511414163,2025-10-11T02:11:37.998Z
35.26419690512974,137.17076172297573,433.5,372.58739085660204,-81630.80090441718,2025-10-11T02:11:38.998Z
35.2641984357504,137.17086962062768,434.4,382.4044170871245,-81630.63069561515,2025-10-11T02:11:39.998Z
35.2641947050856,137.17099350951403,435.3,393.6764256993783,-81631.04406997713,2025-10-11T02:11:40.998Z
35.26417332201397,137.17111243278265,436.2,404.49672789176884,-81633.41570837032,2025-10-11T02:11:41.998Z
35.26415994299012,137.17123334798166,437.1,415.4982301629844,-81634.89940180897,2025-10-11T02:11:42.998Z
35.264151992334966,137.17135455165908,438.0,426.5259547385212,-81635.78088818335,2025-10-11T02:11:43.998Z
35.264135445604225,137.17148001131008,439.0,437.9409563719177,-81637.61594215623,2025-10-11T02:11:44.998Z
35.26411556473997,137.1716060037341,440.0,449.4044552825945,-81639.82084913245,2025-10-11T02:11:45.998Z
35.26409755058107,137.17173940878973,441.0,461.54238597052256,-81641.81862539992,2025-10-11T02:11:46.998Z
35.26408948773678,137.17187780703665,442.0,474.13456863225764,-81642.71241914379,2025-10-11T02:11:47.998Z
35.2640883054507,137.17201889263887,443.0,486.9712211375954,-81642.8428920676,2025-10-11T02:11:48.998Z
35.26410134118947,137.17215756654645,443.9,499.5883591815667,-81641.39609190583,2025-10-11T02:11:49.998Z
35.264131000886906,137.1722841913553,444.8,511.1091042809372,-81638.10516860586,2025-10-11T02:11:50.998Z
35.26416053905114,137.1724075987757,445.7,522.3371085745463,-81634.8277297304,2025-10-11T02:11:51.998Z
35.26418704444328,137.17253055890438,446.6,533.5244279019015,-81631.8867178092,2025-10-11T02:11:52.998Z
35.264195194612654,137.1726510195067,447.5,544.4844441690773,-81630.98193000072,2025-10-11T02:11:53.998Z
35.26418252980735,137.17276249188708,448.4,554.6268096370355,-81632.38627434481,2025-10-11T02:11:54.998Z
35.264152188714085,137.1728750666323,449.3,564.8695992837424,-81635.75150810064,2025-10-11T02:11:55.998Z
35.2640953679192,137.17297753902506,450.2,574.1934232054917,-81642.05429653283,2025-10-11T02:11:56.998Z
35.2640204002082,137.17308312902622,451.2,583.8010454642637,-81650.3701727974,2025-10-11T02:11:57.998Z
35.263944697375685,137.17318257955662,452.1,592.8500912608259,-81658.76762563993,2025-10-11T02:11:58.998Z
35.263889173343294,137.1732819050322,453.0,601.8876265520621,-81664.92654859117,2025-10-11T02:11:59.998Z
35.263857951315146,137.17340142466256,453.8,612.7623581458241,-81668.38941163113,2025-10-11T02:12:00.998Z
35.26385857526169,137.17352097664627,454.6,623.6397977564022,-81668.31944981778,2025-10-11T02:12:01.998Z
35.26390714611339,137.1736259615462,455.4,633.1914772356996,-81662.93061060277,2025-10-11T02:12:02.998Z
35.26394853801389,137.1737335493264,456.1,642.980024959628,-81658.33813645803,2025-10-11T02:12:03.998Z
35.26402664803664,137.1737624247896,456.8,645.6066382203205,-81649.67286654764,2025-10-11T02:12:04.998Z
35.26410611333421,137.1737779397749,457.4,647.0176354723505,-81640.85733645524,2025-10-11T02:12:05.998Z
35.26418211587735,137.1737844027051,458.1,647.6050590555745,-81632.42600345984,2025-10-11T02:12:06.998Z
35.2642332604958,137.17375740028422,458.8,645.1478465707205,-81626.7524855381,2025-10-11T02:12:07.998Z
35.264305122878135,137.17372071103514,459.7,641.8091217833219,-81618.78071837623,2025-10-11T02:12:08.998Z
35.26434154374028,137.17363977554749,460.6,634.4449581551513,-81614.74091492122,2025-10-11T02:12:09.998Z
35.264407118109425,137.17354822018348,461.6,626.1143329453919,-81607.46704773064,2025-10-11T02:12:10.998Z
35.264485509049145,137.17344349253426,462.5,616.5851519561248,-81598.7714570097,2025-10-11T02:12:11.998Z
35.264581763385635,137.17336161228067,463.5,609.134609262089,-81588.0940521156,2025-10-11T02:12:12.998Z
35.26467953826683,137.17331561288722,464.0,604.9486622003552,-81577.24774215349,2025-10-11T02:12:13.998Z
35.26478186258351,137.17331874675045,464.1,605.2330331635086,-81565.89644292106,2025-10-11T02:12:14.998Z
35.2648767847962,137.17335464862123,463.8,608.4988202836562,-81555.36609056704,2025-10-11T02:12:15.998Z
35.2649655639723,137.17339153533715,463.3,611.8542509315575,-81545.51720450638,2025-10-11T02:12:16.998Z
35.26503726899367,137.1735068379598,462.6,622.3443759055662,-81537.56193821976,2025-10-11T02:12:17.998Z
35.26509410758466,137.17361813761232,462.3,632.4703930414752,-81531.25588285373,2025-10-11T02:12:18.998Z
35.2651221440567,137.17374476095122,462.3,643.9908283012605,-81528.14486089144,2025-10-11T02:12:19.998Z
35.26514222259298,137.17389368790666,462.8,657.5405835822881,-81525.91648503942,2025-10-11T02:12:20.998Z
35.26517011313244,137.17405306271604,463.7,672.0408510582835,-81522.82139869286,2025-10-11T02:12:21.997Z
35.26518805200844,137.17421763559597,464.7,687.0141315724718,-81520.8302343345,2025-10-11T02:12:22.997Z
35.265219259365104,137.1743922105571,465.8,702.8973157855523,-81517.3670441282,2025-10-11T02:12:23.997Z
35.26524908028791,137.1745664014356,467.1,718.745554882024,-81514.05763187422,2025-10-11T02:12:24.997Z
35.26527670455237,137.17473456892503,468.3,734.045773326851,-81510.99192121509,2025-10-11T02:12:25.997Z
35.265301140631735,137.17490157607034,469.4,749.2404386346522,-81508.27987260207,2025-10-11T02:12:26.997Z
35.265326955905046,137.1750641719595,470.6,764.0337307059024,-81505.41483239966,2025-10-11T02:12:27.997Z
35.265354189045155,137.17522789149305,471.3,778.9292328004044,-81502.39246899767,2025-10-11T02:12:28.997Z
35.265355667870566,137.17537858181626,471.6,792.6395344479753,-81502.2272232572,2025-10-11T02:12:29.997Z
35.265325002187815,137.17552785206763,471.4,806.2209510734167,-81505.62789827157,2025-10-11T02:12:30.997Z
35.265280745379705,137.17566490644998,471.0,818.6910726846315,-81510.5363762969,2025-10-11T02:12:31.997Z
35.26521916375371,137.17577599941828,470.7,828.7993234674121,-81517.36697152583,2025-10-11T02:12:32.997Z
35.265142548677495,137.17584392255847,470.8,834.9799970924624,-81525.86564539393,2025-10-11T02:12:33.997Z
35.26503134641467,137.17594483542243,471.3,844.162568529092,-81538.20094158668,2025-10-11T02:12:34.997Z
35.26492243183924,137.17603752958905,472.2,852.5973721759949,-81550.28251576882,2025-10-11T02:12:35.997Z
35.26481705043815,137.17613875635166,473.4,861.8084906235047,-81561.97205743536,2025-10-11T02:12:36.997Z
35.264714466573295,137.1762385249321,474.5,870.8869315848292,-81573.35125947931,2025-10-11T02:12:37.997Z
35.26461359679868,137.17633046433227,475.6,879.2530450698553,-81584.5403701429,2025-10-11T02:12:38.997Z
35.264510306920975,137.17642767542077,476.7,888.0988467152821,-81595.99789822666,2025-10-11T02:12:40.000Z
35.26440920969229,137.17651844715394,477.7,896.3587654804776,-81607.21223558266,2025-10-11T02:12:41.000Z
35.26431128068557,137.17660767100534,478.8,904.477836216468,-81618.07511473121,2025-10-11T02:12:42.000Z
35.264248937005554,137.17671516449786,479.8,914.2587839035671,-81624.9901839766,2025-10-11T02:12:43.000Z
35.264218045001904,137.1768576074573,480.8,927.2192547888985,-81628.4158460387,2025-10-11T02:12:44.000Z
35.26420835620413,137.1770063845947,481.9,940.7558036763961,-81629.48926609104,2025-10-11T02:12:45.000Z
35.26420639181719,137.17714675054833,482.9,953.5269764368273,-81629.70584438273,2025-10-11T02:12:46.000Z
35.26421003322028,137.17727846118285,484.3,965.5105819413341,-81629.30061431152,2025-10-11T02:12:47.000Z
35.2642087867412,137.1774191954521,485.7,978.3152574847098,-81629.43751333492,2025-10-11T02:12:48.000Z
35.26420322178806,137.17756023917198,486.7,991.1481412740469,-81630.05345812158,2025-10-11T02:12:49.000Z
35.264192535653955,137.17769110289817,487.6,1003.0548664592066,-81631.2376023702,2025-10-11T02:12:50.000Z
35.264050432541,137.17845515855453,488.4,1072.5741031813895,-81646.99372510712,2025-10-11T02:12:55.999Z
35.26402040893345,137.17858395201367,488.5,1084.2927560727342,-81650.32297411871,2025-10-11T02:12:56.999Z
35.2639903981696,137.17872274376157,488.9,1096.9211108642396,-81653.65067263362,2025-10-11T02:12:57.999Z
35.26396261850283,137.17887216484056,489.5,1110.5165536410523,-81656.73072933516,2025-10-11T02:12:58.999Z
35.263952408460604,137.17902341738716,490.3,1124.2783990496666,-81657.86167042168,2025-10-11T02:12:59.999Z
35.263993480446764,137.17917118697778,491.3,1137.722634459715,-81653.30369338533,2025-10-11T02:13:00.999Z
35.264025395603035,137.17932660919766,492.6,1151.863259313006,-81649.76141423335,2025-10-11T02:13:01.999Z
35.26410439636454,137.17946392173235,493.8,1164.3554927421228,-81640.9959157219,2025-10-11T02:13:02.999Z
35.26422263928846,137.17956604792863,495.1,1173.6457177413133,-81627.87751362336,2025-10-11T02:13:03.999Z
35.26431035852543,137.1797082152357,496.0,1186.5794819970267,-81618.14474841378,2025-10-11T02:13:04.999Z
35.264411107604815,137.17982536405992,496.5,1197.236733640828,-81606.96680979464,2025-10-11T02:13:05.999Z
35.264500543778176,137.17995060789534,496.4,1208.630646053549,-81597.04374952379,2025-10-11T02:13:06.999Z
35.26456463796829,137.18010263777413,496.1,1222.462021899726,-81589.93164112128,2025-10-11T02:13:07.999Z
35.26460511397232,137.1802660966961,495.5,1237.3335973497788,-81585.43943676796,2025-10-11T02:13:08.999Z
35.26463913822459,137.1804384891071,495.0,1253.0180635076404,-81581.66281591952,2025-10-11T02:13:09.999Z
35.26466350142217,137.18060719905338,494.9,1268.3676211874529,-81578.95795755475,2025-10-11T02:13:10.999Z
35.26468163937981,137.18076090020992,495.1,1282.3517060428965,-81576.94385998798,2025-10-11T02:13:11.999Z
35.26470090440424,137.18089852479488,495.4,1294.8730540294225,-81574.80492023536,2025-10-11T02:13:12.999Z
35.26471661228814,137.18102880671285,495.9,1306.7263872743656,-81573.06066884554,2025-10-11T02:13:13.999Z
35.26473249436472,137.18114918611158,496.4,1317.6787414938299,-81571.29720946924,2025-10-11T02:13:14.999Z
